OBJECTID_1,OBJECTID,Cod_Favela,Nome,Situacao,Cod_Comple,Complexo,Data_cadas,Cod_bairro,Bairro,Cod_RA,RA,Cod_RP,RP,Cod_AP,Pop_SABREN,Dom_SABREN,Fonte,UPP,COD_BAIRRO_,"SMH""RIO\02479574""Lim_Favelas__Area",ShapeSTArea,ShapeSTLength
669,669,109,Vila Cruzeiro,1,2031,Penha,1981/05/28 00:00:00+00,42,Olaria,10,Ramos,3.1,Ramos,3,8611,2336,IPP com base em IBGE - Censo Demográfico 2010,Vila Cruzeiro,042,241819.608225,241819.608225555,2723.36287530776
670,670,110,Vila Residencial Darcy Vargas,1,2027,Parque Itambé,1981/08/23 00:00:00+00,41,Ramos,10,Ramos,3.1,Ramos,3,741,237,IBGE - Censo Demográfico 2010,N,041,8155.34707796,8155.34707812,546.546819639118
671,671,111,Vila Santo Antônio (RA - Ramos),2,0,Isolada,1981/06/10 00:00:00+00,41,Ramos,10,Ramos,3.1,Ramos,3,431,151,IBGE - Censo Demográfico 2010,N,041,10369.6727012,10369.67270129,530.882304133169
672,672,112,Vila Turismo,1,2026,Manguinhos,1981/04/01 00:00:00+00,39,Manguinhos,10,Ramos,3.1,Ramos,3,4748,1604,IBGE - Censo Demográfico 2010,Manguinhos,039,75078.1252839,75078.12528408,1740.06983600811
673,673,113,Bairro Proletário do Dique,1,2032,Bairro Proletário do Dique,1981/08/06 00:00:00+00,48,Vigário Geral,31,Vigário Geral,3.5,Penha,3,6132,1547,IBGE - Censo Demográfico 2010,N,048,244785.841551,244785.842594835,6085.56927763882
674,674,114,Brás de Pina,2,0,Isolada,1993/04/28 00:00:00+00,45,Brás de Pina,11,Penha,3.5,Penha,3,7395,2056,IBGE - Censo Demográfico 2010,N,045,150854.174175,150854.174174855,1935.39814978504
675,675,115,Centro Social Marcílio Dias,2,0,Isolada,1993/04/28 00:00:00+00,44,Penha Circular,11,Penha,3.5,Penha,3,2102,564,IBGE - Censo Demográfico 2010,N,044,55703.9529421,55703.951264395,2221.1287832862
676,676,116,Cordovil,2,0,Isolada,1981/07/10 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,2301,545,IBGE - Censo Demográfico 2010,N,046,37797.4571615,37797.457161485,1072.1203006076
677,677,117,Dourados,1,2033,Dourados,1981/04/30 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,676,131,IBGE - Censo Demográfico 2010,N,046,38893.3896347,38893.38963495,1356.45481353114
678,678,118,Mangueirinha,1,2030,Morro da Guaíba,1981/04/30 00:00:00+00,45,Brás de Pina,11,Penha,3.5,Penha,3,1035,314,IPP com base em IBGE - Censo Demográfico 2010,N,045,34219.5487161,34219.548715925,1112.01374399509
679,679,119,Morro da Caixa d'Água (RA - Penha),1,2028,Grotão,1981/07/01 00:00:00+00,44,Penha Circular,11,Penha,3.5,Penha,3,2882,761,IPP com base em IBGE - Censo Demográfico 2010,Chatuba,044,83144.9021186,83144.901932905,2015.09973427307
680,680,120,Morro da Fé,1,2028,Grotão,1981/09/02 00:00:00+00,44,Penha Circular,11,Penha,3.5,Penha,3,2483,706,IBGE - Censo Demográfico 2010,Fé / Sereno,044,83916.8607553,83916.862091605,1689.58632681886
681,681,121,Morro da Guaíba,1,2030,Morro da Guaíba,1981/07/21 00:00:00+00,45,Brás de Pina,11,Penha,3.5,Penha,3,1907,576,IBGE - Censo Demográfico 2010,N,045,61565.5730477,61565.573047735,1701.0538060574
682,682,122,Morro do Caracol,1,2028,Grotão,1981/06/05 00:00:00+00,43,Penha,11,Penha,3.5,Penha,3,2599,711,IPP com base em IBGE - Censo Demográfico 2010,Chatuba,043,72357.8033895,72357.8035543,1513.78192972029
683,683,123,Morro do Sereno,1,2028,Grotão,1981/07/07 00:00:00+00,44,Penha Circular,11,Penha,3.5,Penha,3,807,142,IBGE - Censo Demográfico 2010,Fé / Sereno,044,39715.3829703,39715.38389645,1210.75400153445
684,684,124,Parque Furquim Mendes,1,2032,Bairro Proletário do Dique,1981/07/28 00:00:00+00,48,Vigário Geral,31,Vigário Geral,3.5,Penha,3,5197,1456,IBGE - Censo Demográfico 2010,N,048,159120.175878,159120.175878165,2387.99939834757
685,685,126,Parque Proletário de Cordovil,1,2035,Vila Cambucí,1981/08/04 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,718,171,IBGE - Censo Demográfico 2010,N,046,12026.1309075,12026.130907435,569.814513206331
686,686,127,Parque Proletário de Vigário Geral,1,2034,Vigário Lucas,1981/06/05 00:00:00+00,48,Vigário Geral,31,Vigário Geral,3.5,Penha,3,7048,1777,IBGE - Censo Demográfico 2010,N,048,189462.433677,189462.433677735,2358.10646838373
687,687,128,Parque Proletário do Grotão,1,2028,Grotão,1981/06/01 00:00:00+00,43,Penha,11,Penha,3.5,Penha,3,3533,863,IPP com base em IBGE - Censo Demográfico 2010,Chatuba,043,104736.407343,104736.40529391,1993.41562511915
688,688,129,"Rua Frei Gaspar, nº 279",1,2028,Grotão,1981/07/23 00:00:00+00,44,Penha Circular,11,Penha,3.5,Penha,3,284,86,IBGE - Censo Demográfico 2010,Fé / Sereno,044,10307.2193891,10307.219389055,514.847502283411
689,689,130,Rua Laudelino Freire,1,2031,Penha,1981/10/16 00:00:00+00,43,Penha,11,Penha,3.5,Penha,3,1191,319,IPP com base em IBGE - Censo Demográfico 2010,Chatuba,043,53951.2139857,53951.220525925,2366.98171418406
690,690,131,Vila Cambucí,1,2035,Vila Cambucí,1981/07/24 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,1102,311,IBGE - Censo Demográfico 2010,N,046,22531.5555221,22531.55552219,1197.02924207818
691,691,132,Rua Rodolfo Chambelland,2,0,Isolada,1981/08/03 00:00:00+00,49,Jardim América,31,Vigário Geral,3.5,Penha,3,932,261,IBGE - Censo Demográfico 2010,N,049,29563.328038,29563.328038625,2459.78208018927
692,692,133,Serra Pelada,1,2035,Vila Cambucí,1981/07/24 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,648,168,IBGE - Censo Demográfico 2010,N,046,11778.3590664,11778.3590663,669.246227607838
693,693,134,Te Contei,1,2034,Vigário Lucas,1981/07/28 00:00:00+00,47,Parada de Lucas,31,Vigário Geral,3.5,Penha,3,339,100,IBGE - Censo Demográfico 2010,N,047,4886.91995502,4886.919955065,410.339491958232
694,694,125,Parque Jardim Beira Mar,1,2034,Vigário Lucas,1981/08/08 00:00:00+00,47,Parada de Lucas,31,Vigário Geral,3.5,Penha,3,13176,3617,IBGE - Censo Demográfico 2010,N,047,235444.64332,235444.64743419,2672.47831347663
695,695,135,Vila Proletária da Penha,1,2031,Penha,1981/03/30 00:00:00+00,43,Penha,11,Penha,3.5,Penha,3,17775,4617,IBGE - Censo Demográfico 2010,Vila Proletária,043,320684.526109,320684.52764015,4835.6366825773
696,696,136,Belém-Belém,2,0,Isolada,1981/07/16 00:00:00+00,66,Engenho de Dentro,13,Méier,3.2,Méier,3,734,244,IBGE - Censo Demográfico 2010,N,066,16474.5075586,16474.507558595,973.247508156206
697,697,137,Céu Azul,1,2041,Dois de Maio,1981/06/23 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,1210,338,IBGE - Censo Demográfico 2010,N,061,18998.5470103,18998.547010325,620.09090053918
698,698,138,Chácara de Del Castilho,2,0,Isolada,1981/07/21 00:00:00+00,53,Del Castilho,12,Inhaúma,3.4,Inhaúma,3,2489,757,IPP com base em IBGE - Censo Demográfico 2010,N,053,32649.5838333,32649.58383356,1046.09915385128
699,699,139,Conjunto Residencial Fernão Cardin,2,0,Isolada,1981/07/22 00:00:00+00,66,Engenho de Dentro,13,Méier,3.2,Méier,3,2416,775,IBGE - Censo Demográfico 2010,N,066,51513.6853528,51513.685352985,2011.39166142093
700,700,140,Dois de Maio,1,2041,Dois de Maio,1981/06/24 00:00:00+00,60,Sampaio,13,Méier,3.2,Méier,3,3240,870,IBGE - Censo Demográfico 2010,Jacarezinho,060,45979.7738405,45979.773840435,1743.94841649601
701,701,141,Jacarezinho,1,2083,Jacarezinho,1981/12/14 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,30037,8901,IPP com base em IBGE - Censo Demográfico 2010,Jacarezinho,155,373048.943372,373048.943371945,4520.52662421451
702,702,142,Marlene,1,2147,Marlene,1981/07/23 00:00:00+00,51,Jacaré,13,Méier,3.2,Méier,3,719,234,IBGE - Censo Demográfico 2010,Jacarezinho,051,10217.9266947,10217.92669471,546.844751652213
703,703,143,Morro da Caixa d'Água (RA - Méier),1,2046,Morro do Urubu,1981/07/23 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,662,216,IPP com base em IBGE - Censo Demográfico 2010,N,069,48655.6699411,48655.669941135,1788.87148997717
704,704,144,Morro do Engenho da Rainha,2,0,Isolada,1981/08/02 00:00:00+00,55,Engenho da Rainha,12,Inhaúma,3.4,Inhaúma,3,1592,484,IPP com base em IBGE - Censo Demográfico 2010,N,055,71938.8030541,71938.801442385,2545.09298652479
705,705,145,Morro do Trajano,2,0,Isolada,1981/06/24 00:00:00+00,71,Pilares,13,Méier,3.2,Méier,3,806,223,IBGE - Censo Demográfico 2010,N,071,8827.13181179,8827.131812015,601.657367993447
706,706,146,Morro do Urubu,1,2046,Morro do Urubu,1981/07/29 00:00:00+00,71,Pilares,13,Méier,3.2,Méier,3,1998,603,IPP com base em IBGE - Censo Demográfico 2010,N,071,153877.78077,153877.781068725,5876.54872257521
707,707,147,Morro das Palmeiras,1,2084,Complexo do Alemão,1981/07/31 00:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,2138,688,IPP com base em IBGE - Censo Demográfico 2010,Fazendinha,156,105360.904356,105360.904356035,1599.42558781441
708,708,148,Nova Brasília (RA - Alemão),1,2084,Complexo do Alemão,1981/03/30 00:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,18744,5750,IPP com base em IBGE - Censo Demográfico 2010,Nova Brasília,156,339147.913864,339147.918545905,5653.03945461782
709,709,149,Parque Proletário Águia de Ouro,1,2145,Parque Proletário Águia de Ouro,1981/07/02 00:00:00+00,54,Inhaúma,12,Inhaúma,3.4,Inhaúma,3,1169,418,IPP com base em IBGE - Censo Demográfico 2010,N,054,44022.7619869,44022.761986895,1628.97047668607
710,710,150,Parque Proletário Engenho da Rainha,2,0,Isolada,1981/07/27 00:00:00+00,55,Engenho da Rainha,12,Inhaúma,3.4,Inhaúma,3,1730,528,IBGE - Censo Demográfico 2010,N,055,59519.0478984,59519.047257975,2481.75132147833
711,711,151,Parque União de Del Castilho,1,2038,Parque União de Del Castilho,1981/06/25 00:00:00+00,53,Del Castilho,12,Inhaúma,3.4,Inhaúma,3,2136,630,IBGE - Censo Demográfico 2010,N,053,49019.2130465,49019.215474755,2823.0600365481
712,712,152,Pica Pau Amarelo,2,0,Isolada,1981/07/31 00:00:00+00,65,Cachambi,13,Méier,3.2,Méier,3,495,133,IBGE - Censo Demográfico 2010,Jacarezinho,065,11757.6023136,11757.6023137,761.143873295456
713,713,153,"Praça Marimbá, 60 (Fundos)",2,0,Isolada,1981/08/11 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,102,35,IPP com base em IBGE - Censo Demográfico 2010,Jacarezinho,155,2599.0056651,2599.00566516,287.386371502186
714,714,154,Relicário,1,2084,Complexo do Alemão,1981/05/29 00:00:00+00,54,Inhaúma,12,Inhaúma,3.4,Inhaúma,3,83,24,IPP com base em IBGE - Censo Demográfico 2010,Fazendinha,054,44392.9138982,44392.91389827,1062.7462996066
715,715,155,Rua Itabirito,1,2046,Morro do Urubu,1981/07/14 00:00:00+00,71,Pilares,13,Méier,3.2,Méier,3,398,129,IPP com base em IBGE - Censo Demográfico 2010,N,071,18066.9221712,18066.922171155,1177.15849017696
716,716,156,"Rua Matinoré, nº 163 (Fundos)",1,2083,Jacarezinho,1981/01/24 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,60,18,IPP com base em IBGE - Censo Demográfico 2010,Jacarezinho,155,1026.97657891,1026.97657886,130.926785597991
717,717,157,Rua Pereira Pinto,2,0,Isolada,1981/07/27 00:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,182,52,IBGE - Censo Demográfico 2010,N,056,7670.89639878,7670.89639858,581.624286191621
718,718,158,Seu Pedro,2,0,Isolada,1981/07/14 00:00:00+00,53,Del Castilho,12,Inhaúma,3.4,Inhaúma,3,185,61,IBGE - Censo Demográfico 2010,N,053,10436.8510937,10436.850169825,1701.83703845023
719,719,159,Tautá,1,2083,Jacarezinho,1981/07/27 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,395,124,IBGE - Censo Demográfico 2010,Jacarezinho,155,6337.72047767,6337.720477635,498.218597734127
720,720,160,Teixeira Bastos,2,0,Isolada,1981/07/27 00:00:00+00,66,Engenho de Dentro,13,Méier,3.2,Méier,3,61,20,IPP com base em IBGE - Censo Demográfico 2010,N,066,1855.12604375,1855.12604371,186.171728271461
721,721,161,Vila Caramuru,1,2046,Morro do Urubu,1981/08/11 00:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,718,233,IBGE - Censo Demográfico 2010,N,056,25056.0800563,25056.08005624,1038.78988614497
722,722,162,Vila União (RA - São Cristóvão),1,2026,Manguinhos,1981/03/19 00:00:00+00,12,Benfica,7,São Cristóvão,1.1,Centro,1,994,324,IBGE - Censo Demográfico 2010,Manguinhos,012,22953.7077417,22953.707283,1493.67967684234
723,723,164,Barro Preto,1,2044,Lins,1981/08/21 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,499,161,IBGE - Censo Demográfico 2010,Lins,061,27220.4829274,27220.482927365,852.360919669065
724,724,165,Barro Vermelho,1,2044,Lins,1981/08/14 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,826,230,IBGE - Censo Demográfico 2010,Lins,061,18520.0728972,18520.07289716,595.958248463813
725,725,166,Beco do Vitorino,1,2045,Morro do Pau Ferro,1981/08/17 00:00:00+00,68,Encantado,13,Méier,3.2,Méier,3,76,21,IPP com base em IBGE - Censo Demográfico 2010,N,068,2494.28304653,2494.28304652,231.275239817441
726,726,168,Cachoeirinha,1,2044,Lins,1981/08/18 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,1969,552,IBGE - Censo Demográfico 2010,Lins,062,53446.6773146,53446.6773146,1445.98159688697
727,727,169,"Cardoso de Mesquita, nº 28",2,0,Isolada,1981/08/17 00:00:00+00,67,Água Santa,13,Méier,3.2,Méier,3,127,45,IPP com base em IBGE - Censo Demográfico 2010,N,067,5579.91782458,5579.91782454,343.138608342154
728,728,170,Morro dos Mineiros,1,2046,Morro do Urubu,1992/01/09 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,415,120,IPP com base em IBGE - Censo Demográfico 2010,N,069,15166.6481901,15166.648190085,584.752742147508
729,729,171,Dona Francisca,1,2044,Lins,1981/08/19 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,951,267,IBGE - Censo Demográfico 2010,Lins,062,84504.598574,84504.598574325,1579.16514090848
730,730,172,Joaquim Méier,2,0,Isolada,1981/08/05 00:00:00+00,63,Méier,13,Méier,3.2,Méier,3,265,76,IBGE - Censo Demográfico 2010,N,063,4739.51360833,4739.513608425,341.584877779704
731,731,173,Morro da Bacia,1,2044,Lins,1981/08/18 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,338,93,IPP com base em IBGE - Censo Demográfico 2010,Lins,061,17198.2850867,17198.283396825,714.301952070615
732,732,174,Morro da Cachoeira Grande,1,2044,Lins,1981/08/18 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,1502,417,IBGE - Censo Demográfico 2010,Lins,062,58260.7366574,58260.73665758,1008.19820672714
733,733,175,Morro da Matriz,1,2047,Morro São João,1981/08/12 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,1979,524,IPP com base em IBGE - Censo Demográfico 2010,São João,061,40724.4834579,40724.483896925,1388.81942812059
734,734,176,Morro São João,1,2047,Morro São João,1981/05/06 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,3745,1096,IBGE - Censo Demográfico 2010,São João,061,110194.977647,110194.97445181,3355.11509580532
735,735,177,Morro do Amor,1,2044,Lins,1981/08/19 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,1320,367,IBGE - Censo Demográfico 2010,Lins,062,61643.478031,61643.47803106,2049.63418432117
736,736,178,Morro do Céu,1,2040,Bairro Ouro Preto,1981/08/10 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,914,294,IBGE - Censo Demográfico 2010,Camarista Meier,062,55836.7667191,55836.766719185,1962.14403352988
737,737,179,Morro do Encontro,1,2044,Lins,1981/08/12 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,1508,440,IPP com base em IBGE - Censo Demográfico 2010,Lins,061,66927.0031454,66927.002779805,1735.6768361182
738,738,180,Morro Nossa Senhora da Guia,1,2044,Lins,1981/08/10 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,1698,389,IBGE - Censo Demográfico 2010,Camarista Meier,062,43633.1937182,43633.19371822,1504.06526653859
739,739,181,Morro do Queto,1,2047,Morro São João,1981/08/05 00:00:00+00,60,Sampaio,13,Méier,3.2,Méier,3,1242,311,IPP com base em IBGE - Censo Demográfico 2010,São João,060,35002.2950101,35002.29501019,1183.97399593733
740,740,182,Pretos Forros,1,2040,Bairro Ouro Preto,1981/08/10 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,416,104,IBGE - Censo Demográfico 2010,Camarista Meier,062,36811.8226563,36811.82415335,1052.36559788423
741,741,183,"Rua Camarista Meier, nº 914",1,2040,Bairro Ouro Preto,1981/08/10 00:00:00+00,66,Engenho de Dentro,13,Méier,3.2,Méier,3,256,79,IPP com base em IBGE - Censo Demográfico 2010,Camarista Meier,066,5561.40646378,5561.40646374,342.525146516283
742,742,184,Grotão de Costa Barros,1,2076,Chico Mendes (Morro do Chapadão),1991/09/17 00:00:00+00,113,Costa Barros,25,Pavuna,3.6,Pavuna,3,337,103,IBGE - Censo Demográfico 2010,N,113,19337.3113671,19337.31284228,1490.52751488913
743,743,185,Santa Terezinha,1,2044,Lins,1981/08/29 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,3051,754,IPP com base em IBGE - Censo Demográfico 2010,Camarista Meier,062,159408.136276,159408.13627556,2556.96576781116
744,744,186,Santos Titara,2,0,Isolada,1981/08/05 00:00:00+00,64,Todos os Santos,13,Méier,3.2,Méier,3,134,52,IPP com base em IBGE - Censo Demográfico 2010,N,064,1283.51525477,1283.515254745,149.172536751672
745,745,187,Serra do Padilha,2,0,Isolada,1981/08/18 00:00:00+00,67,Água Santa,13,Méier,3.2,Méier,3,256,76,IBGE - Censo Demográfico 2010,N,067,5962.99677449,5962.99677443,451.354443401697
746,746,188,Travessa Bernardo,1,2045,Morro do Pau Ferro,1981/08/17 00:00:00+00,68,Encantado,13,Méier,3.2,Méier,3,252,71,IBGE - Censo Demográfico 2010,N,068,4982.309137,4982.30913697,350.530645876382
747,747,189,Vila Cabuçu,1,2044,Lins,1981/08/12 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,503,131,IBGE - Censo Demográfico 2010,Lins,061,19685.0414221,19685.041422025,722.952593577669
748,748,190,"Avenida Automóvel Clube, nº 8.340",2,0,Isolada,1981/09/14 00:00:00+00,77,Colégio,14,Irajá,3.3,Madureira,3,352,93,IBGE - Censo Demográfico 2010,N,077,7267.84922261,7267.84922239,561.916083175084
749,749,191,Barreira do Juca,1,2050,Barreira do Juca,1981/09/18 00:00:00+00,87,Honório Gurgel,15,Madureira,3.3,Madureira,3,1331,424,IBGE - Censo Demográfico 2010,N,087,43292.3313314,43292.33133074,1576.67433232651
750,750,192,Faz Quem Quer (RA - Madureira),1,2051,Faz Quem Quer (RA - Madureira),1981/09/18 00:00:00+00,86,Rocha Miranda,15,Madureira,3.3,Madureira,3,2640,692,IBGE - Censo Demográfico 2010,N,086,121526.592538,121526.592538155,2903.01115270023
751,751,194,Moisés Santana,1,2051,Faz Quem Quer (RA - Madureira),1981/09/18 00:00:00+00,85,Turiaçu,15,Madureira,3.3,Madureira,3,232,59,IBGE - Censo Demográfico 2010,N,085,8043.80443068,8043.804430785,368.645067749341
752,752,195,Morro do Juramento,1,2048,Morro do Juramento,1981/09/15 00:00:00+00,73,Vicente de Carvalho,14,Irajá,3.3,Madureira,3,8757,2596,IPP com base em IBGE - Censo Demográfico 2010,N,073,311681.632534,311681.632534075,4988.68160691629
753,753,196,Morro do Sapê,1,2051,Faz Quem Quer (RA - Madureira),1981/09/18 00:00:00+00,84,Vaz Lobo,15,Madureira,3.3,Madureira,3,2081,619,IPP com base em IBGE - Censo Demográfico 2010,N,084,93559.7657059,93559.765705485,3183.80143800104
754,754,198,Rua Miguel Dibo,2,0,Isolada,1981/09/14 00:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,534,161,IBGE - Censo Demográfico 2010,N,076,12023.9063393,12023.906339405,591.627487493165
755,755,199,Vila Operária Diamantes,1,2050,Barreira do Juca,1981/10/05 00:00:00+00,87,Honório Gurgel,15,Madureira,3.3,Madureira,3,528,164,IBGE - Censo Demográfico 2010,N,087,13521.2649164,13521.2649163,918.135220038531
756,756,197,Morro União,2,0,Isolada,1981/09/14 00:00:00+00,110,Coelho Neto,25,Pavuna,3.6,Pavuna,3,4627,1519,IPP com base em IBGE - Censo Demográfico 2010,N,110,134970.564961,134970.56496132,1741.36071832716
757,757,200,Vila São Jorge (RA - Irajá),2,0,Isolada,1981/09/14 00:00:00+00,77,Colégio,14,Irajá,3.3,Madureira,3,11877,3628,IBGE - Censo Demográfico 2010,N,077,217720.504263,217720.510804425,4185.68772686801
758,758,201,"Rua Congo, nº 147",1,2116,Alto Kennedy,1991/09/02 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,1661,458,IBGE - Censo Demográfico 2010,Vila Kennedy,141,85573.0437809,85573.04464796,2015.7571552745
759,759,202,Avenida do Tenente,2,0,Isolada,1981/08/31 00:00:00+00,89,Bento Ribeiro,15,Madureira,3.3,Madureira,3,188,53,IBGE - Censo Demográfico 2010,N,089,4243.83534912,4243.835349035,313.932449806896
760,760,203,Buriti - Congonhas,1,2051,Faz Quem Quer (RA - Madureira),1981/08/27 00:00:00+00,83,Madureira,15,Madureira,3.3,Madureira,3,2752,705,IBGE - Censo Demográfico 2010,N,083,88542.5467378,88542.546737715,2195.60733514595
761,761,204,Monte Carmelo,2,0,Isolada,1981/08/31 00:00:00+00,89,Bento Ribeiro,15,Madureira,3.3,Madureira,3,264,85,IBGE - Censo Demográfico 2010,N,089,8144.75307517,8144.753075265,404.973552035187
762,762,205,"Rua Araticum, nº 832",1,2088,Araticum,1991/08/19 00:00:00+00,116,Anil,16,Jacarepaguá,4.1,Jacarepaguá,4,635,210,IBGE - Censo Demográfico 2010,N,116,26286.8793808,26286.87938083,727.082575227221
763,763,206,Grota,1,2053,Grota,1981/09/06 00:00:00+00,83,Madureira,15,Madureira,3.3,Madureira,3,2650,835,IBGE - Censo Demográfico 2010,N,083,125071.389552,125071.38775963,3278.69914966381
764,764,207,Jardim Piedade,1,2043,Jardim Piedade,1981/08/25 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,3182,936,IPP com base em IBGE - Censo Demográfico 2010,N,069,148045.770331,148045.77033106,3269.97375836523
765,765,208,"Rua Joaquim Martins, nº 378-Fundos",2,0,Isolada,1981/08/19 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,44,15,IPP com base em IBGE - Censo Demográfico 2010,N,069,1204.14863799,1204.14863797,167.749227023263
766,766,209,Morro da Iguaíba,1,2058,Vila Campinho,1981/08/20 00:00:00+00,82,Cascadura,15,Madureira,3.3,Madureira,3,1337,351,IPP com base em IBGE - Censo Demográfico 2010,N,082,65436.7667885,65436.76692357,2118.33418698081
767,767,210,Morro do Fubá,1,2058,Vila Campinho,1981/08/01 00:00:00+00,82,Cascadura,15,Madureira,3.3,Madureira,3,1244,369,IPP com base em IBGE - Censo Demográfico 2010,N,082,70701.3668257,70701.368927215,2093.96039385812
768,768,211,Morro do Sossego (RA - Madureira),1,2051,Faz Quem Quer (RA - Madureira),1981/07/03 00:00:00+00,83,Madureira,15,Madureira,3.3,Madureira,3,2796,873,IBGE - Censo Demográfico 2010,N,083,72967.5981705,72967.598170445,1329.40923587544
